customer_id,gender,senior,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,Excel functions -> Exercise3,average_monthly_charges,Excel functions -> Exercise4,contract_type,phone_type,internet_type,service_type
6661-EIPZC,Female,0,Yes,Yes,0,1,0,Credit card (automatic),$29.50 ,"$1,423.05 ",No,48,TRUE,FALSE,FALSE,TRUE,FALSE,3,20160204,$29.50 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
6656-JWRQX,Female,0,No,No,0,1,0,Mailed check,$30.55 ,$30.55 ,No,1,TRUE,FALSE,FALSE,TRUE,FALSE,0,20200111,$30.55 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
6656-GULJQ,Male,0,Yes,Yes,2,1,2,Credit card (automatic),$83.55 ,"$6,093.30 ",No,73,FALSE,FALSE,TRUE,TRUE,TRUE,3,20140114,$83.55 ,TRUE,2 Year,Two or More Lines,DSL,Phone+Internet
6655-LHBYW,Male,0,No,No,2,2,1,Credit card (automatic),$114.35 ,"$5,791.10 ",No,51,FALSE,FALSE,TRUE,TRUE,TRUE,0,20151123,$114.35 ,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone+Internet
6654-QGBZZ,Female,0,No,No,1,0,0,Mailed check,$19.90 ,$19.90 ,No,1,TRUE,FALSE,TRUE,FALSE,FALSE,0,20200111,$19.90 ,TRUE,Month-to-Month,One Line,No Internet Service,Phone Only
6653-CBBOM,Female,0,No,No,1,2,0,Electronic check,$70.30 ,$70.30 ,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20200111,$70.30 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
6652-YFFJO,Female,0,No,No,1,1,0,Electronic check,$64.90 ,$716.10 ,No,11,TRUE,FALSE,TRUE,TRUE,TRUE,0,20190312,$64.90 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
6651-RLGGM,Male,0,Yes,Yes,2,0,2,Mailed check,$26.30 ,"$1,688.90 ",No,64,FALSE,FALSE,TRUE,FALSE,FALSE,3,20141006,$26.30 ,TRUE,2 Year,Two or More Lines,No Internet Service,Phone Only
6651-AZVTJ,Male,0,Yes,Yes,2,2,0,Electronic check,$99.80 ,"$4,872.45 ",Yes,49,FALSE,TRUE,TRUE,TRUE,TRUE,3,20160117,$99.80 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
6650-VJONK,Male,0,No,No,1,1,0,Bank transfer (automatic),$43.85 ,$43.85 ,No,1,FALSE,FALSE,TRUE,TRUE,TRUE,0,20200111,$43.85 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
6650-BWFRT,Female,0,Yes,No,2,2,2,Credit card (automatic),$117.15 ,"$8,529.50 ",No,73,TRUE,FALSE,TRUE,TRUE,TRUE,1,20140118,$117.15 ,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone+Internet
6648-INWPS,Male,0,Yes,Yes,1,0,0,Electronic check,$20.15 ,$341.35 ,No,17,FALSE,FALSE,TRUE,FALSE,FALSE,3,20180913,$20.15 ,TRUE,Month-to-Month,One Line,No Internet Service,Phone Only
6647-ZEDXT,Female,0,No,No,2,2,1,Credit card (automatic),$110.45 ,"$3,327.05 ",No,30,TRUE,FALSE,TRUE,TRUE,TRUE,0,20170808,$110.45 ,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone+Internet
6646-VRFOL,Male,1,Yes,No,2,2,0,Electronic check,$103.85 ,"$5,485.50 ",Yes,53,FALSE,TRUE,TRUE,TRUE,TRUE,1,20150918,$103.85 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
6646-QVXLR,Male,1,Yes,No,2,2,1,Electronic check,$103.75 ,"$6,383.35 ",Yes,62,FALSE,TRUE,TRUE,TRUE,TRUE,1,20141227,$103.75 ,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone+Internet
6646-JPPHA,Female,1,No,No,1,2,0,Electronic check,$78.85 ,"$1,043.80 ",No,13,TRUE,FALSE,TRUE,TRUE,TRUE,0,20190104,$78.85 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
6645-MXQJT,Male,0,Yes,Yes,1,2,0,Electronic check,$97.10 ,$184.15 ,No,2,FALSE,FALSE,TRUE,TRUE,TRUE,3,20191215,$97.10 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
6641-XRPSU,Female,0,No,No,1,2,0,Credit card (automatic),$70.00 ,"$2,416.10 ",Yes,35,TRUE,TRUE,TRUE,TRUE,TRUE,0,20170328,$70.00 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
6637-KYRCV,Female,0,Yes,Yes,0,1,0,Electronic check,$30.50 ,$167.20 ,No,5,TRUE,FALSE,FALSE,TRUE,FALSE,3,20190828,$30.50 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
6635-MYYYZ,Female,0,No,No,1,1,1,Bank transfer (automatic),$85.35 ,"$2,530.40 ",Yes,30,TRUE,TRUE,TRUE,TRUE,TRUE,0,20170823,$85.35 ,TRUE,1 Year,One Line,DSL,Phone+Internet
6635-CPNUN,Male,0,Yes,No,2,2,0,Credit card (automatic),$96.60 ,"$2,684.35 ",No,28,FALSE,FALSE,TRUE,TRUE,TRUE,1,20171018,$96.60 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
6633-SYEUS,Female,0,No,No,1,2,0,Bank transfer (automatic),$83.20 ,"$2,032.30 ",No,24,TRUE,FALSE,TRUE,TRUE,TRUE,0,20180129,$83.20 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
6633-MPWBS,Male,0,No,No,1,1,0,Electronic check,$49.20 ,$216.90 ,Yes,4,FALSE,TRUE,TRUE,TRUE,TRUE,0,20190929,$49.20 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
6631-HMANX,Male,0,Yes,No,2,1,2,Credit card (automatic),$85.45 ,"$6,227.50 ",No,73,FALSE,FALSE,TRUE,TRUE,TRUE,1,20140116,$85.45 ,TRUE,2 Year,Two or More Lines,DSL,Phone+Internet
6630-UJZMY,Female,1,Yes,No,2,2,0,Electronic check,$83.25 ,$308.05 ,No,4,TRUE,FALSE,TRUE,TRUE,TRUE,1,20191021,$83.25 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
6629-LADHQ,Female,0,No,No,1,1,0,Mailed check,$50.95 ,$123.05 ,No,2,TRUE,FALSE,TRUE,TRUE,TRUE,0,20191129,$50.95 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
6629-CZTTH,Male,0,No,No,1,1,0,Mailed check,$55.70 ,$55.70 ,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,20200111,$55.70 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
6627-CFOSN,Female,0,No,No,2,2,0,Bank transfer (automatic),$99.45 ,"$5,623.70 ",No,57,TRUE,FALSE,TRUE,TRUE,TRUE,0,20150527,$99.45 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
6625-UTXEW,Female,0,Yes,No,1,1,0,Electronic check,$51.25 ,$612.10 ,No,12,TRUE,FALSE,TRUE,TRUE,TRUE,1,20190212,$51.25 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
6625-IUTTT,Male,0,No,No,1,1,2,Bank transfer (automatic),$65.55 ,"$4,361.55 ",No,67,FALSE,FALSE,TRUE,TRUE,TRUE,0,20140728,$65.55 ,TRUE,2 Year,One Line,DSL,Phone+Internet
6625-FLENO,Male,0,Yes,No,1,0,2,Mailed check,$20.75 ,"$1,185.95 ",No,57,FALSE,FALSE,TRUE,FALSE,FALSE,1,20150509,$20.75 ,TRUE,2 Year,One Line,No Internet Service,Phone Only
6624-JDRDS,Female,0,No,No,0,1,0,Bank transfer (automatic),$29.45 ,$161.45 ,No,5,TRUE,FALSE,FALSE,TRUE,FALSE,0,20190828,$29.45 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
6621-YOBKI,Male,0,No,No,1,0,0,Mailed check,$20.35 ,$92.75 ,No,5,FALSE,FALSE,TRUE,FALSE,FALSE,0,20190925,$20.35 ,TRUE,Month-to-Month,One Line,No Internet Service,Phone Only
6621-NRZAK,Female,0,Yes,Yes,1,0,2,Credit card (automatic),$20.00 ,"$1,209.25 ",No,60,TRUE,FALSE,TRUE,FALSE,FALSE,3,20150128,$20.00 ,TRUE,2 Year,One Line,No Internet Service,Phone Only
6620-JDYNW,Female,0,No,No,2,1,0,Mailed check,$60.60 ,"$1,156.35 ",No,19,TRUE,FALSE,TRUE,TRUE,TRUE,0,20180710,$60.60 ,TRUE,Month-to-Month,Two or More Lines,DSL,Phone+Internet
6620-HVDUJ,Male,0,No,No,1,1,0,Bank transfer (automatic),$60.45 ,"$1,440.75 ",No,24,FALSE,FALSE,TRUE,TRUE,TRUE,0,20180216,$60.45 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
6619-RPLQZ,Female,0,Yes,Yes,1,0,2,Mailed check,$20.85 ,$892.15 ,No,43,TRUE,FALSE,TRUE,FALSE,FALSE,3,20160719,$20.85 ,TRUE,2 Year,One Line,No Internet Service,Phone Only
6618-RYATB,Female,0,No,No,2,2,0,Mailed check,$79.55 ,$79.55 ,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20200111,$79.55 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
6617-WLBQC,Female,0,Yes,Yes,2,2,1,Credit card (automatic),$81.85 ,"$1,810.85 ",No,22,TRUE,FALSE,TRUE,TRUE,TRUE,3,20180409,$81.85 ,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone+Internet
6616-AALSR,Female,0,Yes,Yes,2,2,2,Credit card (automatic),$104.30 ,"$6,725.30 ",No,64,TRUE,FALSE,TRUE,TRUE,TRUE,3,20140928,$104.30 ,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone+Internet
6615-ZGEDR,Male,0,No,No,1,0,0,Mailed check,$19.70 ,$19.70 ,Yes,1,FALSE,TRUE,TRUE,FALSE,FALSE,0,20200111,$19.70 ,TRUE,Month-to-Month,One Line,No Internet Service,Phone Only
6615-NGGZJ,Male,0,No,No,2,2,0,Electronic check,$100.55 ,"$1,415.55 ",Yes,14,FALSE,TRUE,TRUE,TRUE,TRUE,0,20181209,$100.55 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
6614-YWYSC,Male,1,Yes,No,2,0,2,Bank transfer (automatic),$25.00 ,"$1,501.75 ",No,60,FALSE,FALSE,TRUE,FALSE,FALSE,1,20150209,$25.00 ,TRUE,2 Year,Two or More Lines,No Internet Service,Phone Only
6614-YOLAC,Female,0,Yes,Yes,0,1,2,Mailed check,$58.65 ,"$4,145.25 ",No,71,TRUE,FALSE,FALSE,TRUE,FALSE,3,20140324,$58.65 ,TRUE,2 Year,No Phone Service,DSL,Internet Only
6614-VBEGU,Female,0,Yes,No,1,1,0,Bank transfer (automatic),$69.45 ,"$1,614.05 ",No,23,TRUE,FALSE,TRUE,TRUE,TRUE,1,20180306,$69.45 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
6614-FHDBO,Male,0,No,No,2,2,2,Bank transfer (automatic),$109.20 ,"$7,878.30 ",No,72,FALSE,FALSE,TRUE,TRUE,TRUE,0,20140207,$109.20 ,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone+Internet
6609-MXJHJ,Female,0,Yes,Yes,2,0,2,Mailed check,$25.10 ,$789.55 ,No,31,TRUE,FALSE,TRUE,FALSE,FALSE,3,20170629,$25.10 ,TRUE,2 Year,Two or More Lines,No Internet Service,Phone Only
6608-QQLVK,Male,0,No,No,1,1,0,Electronic check,$50.50 ,$50.50 ,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,20200111,$50.50 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
6603-YRDCJ,Male,0,Yes,No,1,1,2,Mailed check,$61.05 ,"$2,018.40 ",No,33,FALSE,FALSE,TRUE,TRUE,TRUE,1,20170511,$61.05 ,TRUE,2 Year,One Line,DSL,Phone+Internet
6603-QWSPR,Female,0,No,No,1,2,2,Bank transfer (automatic),$104.40 ,"$4,904.20 ",No,47,TRUE,FALSE,TRUE,TRUE,TRUE,0,20160314,$104.40 ,TRUE,2 Year,One Line,Fiber Optic,Phone+Internet
6599-SFQVE,Female,0,No,No,1,1,0,Electronic check,$55.00 ,$340.40 ,No,6,TRUE,FALSE,TRUE,TRUE,TRUE,0,20190806,$55.00 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
6599-RCLCJ,Male,0,Yes,No,2,2,0,Electronic check,$109.55 ,"$5,124.55 ",Yes,47,FALSE,TRUE,TRUE,TRUE,TRUE,1,20160320,$109.55 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
6599-GZWCM,Female,0,No,No,1,2,1,Mailed check,$74.65 ,$966.25 ,No,13,TRUE,FALSE,TRUE,TRUE,TRUE,0,20190113,$74.65 ,TRUE,1 Year,One Line,Fiber Optic,Phone+Internet
6599-CEBNN,Female,0,No,No,1,2,0,Credit card (automatic),$73.95 ,"$2,524.45 ",Yes,34,TRUE,TRUE,TRUE,TRUE,TRUE,0,20170408,$73.95 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
6598-RFFVI,Male,0,No,No,1,0,1,Credit card (automatic),$19.30 ,$28.30 ,Yes,1,FALSE,TRUE,TRUE,FALSE,FALSE,0,20191228,$19.30 ,TRUE,1 Year,One Line,No Internet Service,Phone Only
6598-KELSS,Male,0,No,Yes,0,1,1,Bank transfer (automatic),$43.05 ,"$2,208.05 ",No,51,FALSE,FALSE,FALSE,TRUE,FALSE,2,20151103,$43.05 ,TRUE,1 Year,No Phone Service,DSL,Internet Only
6595-YGXIT,Male,1,No,No,2,2,0,Electronic check,$88.95 ,"$2,291.20 ",Yes,26,FALSE,TRUE,TRUE,TRUE,TRUE,0,20171219,$88.95 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
6595-COKXZ,Female,0,No,No,1,1,0,Mailed check,$44.45 ,$44.45 ,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20200111,$44.45 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
6591-QGOYB,Male,0,No,No,2,2,0,Bank transfer (automatic),$106.65 ,"$1,672.10 ",No,16,FALSE,FALSE,TRUE,TRUE,TRUE,0,20181022,$106.65 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
6586-PSJOX,Male,0,No,Yes,1,1,1,Credit card (automatic),$55.20 ,$864.55 ,No,16,FALSE,FALSE,TRUE,TRUE,TRUE,2,20181022,$55.20 ,TRUE,1 Year,One Line,DSL,Phone+Internet
6586-MYGKD,Male,0,Yes,No,2,1,2,Credit card (automatic),$76.95 ,"$5,289.80 ",No,69,FALSE,FALSE,TRUE,TRUE,TRUE,1,20140522,$76.95 ,TRUE,2 Year,Two or More Lines,DSL,Phone+Internet
6585-WCEWR,Male,0,Yes,Yes,1,0,2,Electronic check,$20.35 ,"$1,354.40 ",No,67,FALSE,FALSE,TRUE,FALSE,FALSE,3,20140727,$20.35 ,TRUE,2 Year,One Line,No Internet Service,Phone Only
6584-VQMYT,Male,0,No,Yes,1,1,1,Mailed check,$56.20 ,"$1,567.55 ",No,28,FALSE,FALSE,TRUE,TRUE,TRUE,2,20171015,$56.20 ,TRUE,1 Year,One Line,DSL,Phone+Internet
6583-SZVGP,Male,0,No,No,2,2,2,Bank transfer (automatic),$108.10 ,"$5,067.45 ",No,47,FALSE,FALSE,TRUE,TRUE,TRUE,0,20160317,$108.10 ,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone+Internet
6583-QGCSI,Female,1,Yes,No,2,2,0,Electronic check,$88.05 ,"$4,367.35 ",Yes,50,TRUE,TRUE,TRUE,TRUE,TRUE,1,20151225,$88.05 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
6583-KQJLK,Female,1,Yes,No,1,2,0,Electronic check,$94.65 ,"$1,285.05 ",No,14,TRUE,FALSE,TRUE,TRUE,TRUE,1,20181225,$94.65 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
6582-PLFUU,Male,0,Yes,Yes,1,0,2,Credit card (automatic),$19.55 ,"$1,086.75 ",No,56,FALSE,FALSE,TRUE,FALSE,FALSE,3,20150626,$19.55 ,TRUE,2 Year,One Line,No Internet Service,Phone Only
6582-OIVSP,Female,0,No,No,1,1,0,Mailed check,$45.30 ,$45.30 ,No,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,20200111,$45.30 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
6581-NQCBA,Female,0,Yes,No,0,1,0,Electronic check,$49.95 ,$810.20 ,Yes,16,TRUE,TRUE,FALSE,TRUE,FALSE,1,20181005,$49.95 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
6579-JPICP,Male,0,No,No,1,0,0,Mailed check,$20.40 ,$20.40 ,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,20200111,$20.40 ,TRUE,Month-to-Month,One Line,No Internet Service,Phone Only
6578-KRMAW,Male,0,No,No,1,2,0,Credit card (automatic),$93.40 ,"$2,979.30 ",No,32,FALSE,FALSE,TRUE,TRUE,TRUE,0,20170615,$93.40 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
6576-FBXOJ,Male,0,Yes,No,0,1,1,Electronic check,$54.60 ,$934.80 ,No,17,FALSE,FALSE,FALSE,TRUE,FALSE,1,20180908,$54.60 ,TRUE,1 Year,No Phone Service,DSL,Internet Only
6575-SUVOI,Female,1,Yes,No,2,1,0,Credit card (automatic),$69.50 ,"$1,752.65 ",No,25,TRUE,FALSE,TRUE,TRUE,TRUE,1,20180104,$69.50 ,TRUE,Month-to-Month,Two or More Lines,DSL,Phone+Internet
6574-MCOEH,Female,0,Yes,Yes,2,1,1,Electronic check,$79.15 ,"$2,531.40 ",No,32,TRUE,FALSE,TRUE,TRUE,TRUE,3,20170613,$79.15 ,TRUE,1 Year,Two or More Lines,DSL,Phone+Internet
6572-ADKRS,Female,0,No,No,1,2,0,Credit card (automatic),$74.80 ,"$3,548.30 ",No,47,TRUE,FALSE,TRUE,TRUE,TRUE,0,20160229,$74.80 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
6569-KTMDU,Female,0,No,No,1,0,0,Mailed check,$19.10 ,$19.10 ,No,1,TRUE,FALSE,TRUE,FALSE,FALSE,0,20200111,$19.10 ,TRUE,Month-to-Month,One Line,No Internet Service,Phone Only
6568-POCUI,Female,0,Yes,No,1,2,2,Credit card (automatic),$95.20 ,"$4,285.80 ",No,45,TRUE,FALSE,TRUE,TRUE,TRUE,1,20160512,$95.20 ,TRUE,2 Year,One Line,Fiber Optic,Phone+Internet
6567-HOOPW,Female,1,No,No,1,2,0,Electronic check,$79.20 ,$79.20 ,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20200111,$79.20 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
6563-VRERX,Male,0,Yes,Yes,1,0,1,Mailed check,$20.60 ,$690.25 ,No,34,FALSE,FALSE,TRUE,FALSE,FALSE,3,20170427,$20.60 ,TRUE,1 Year,One Line,No Internet Service,Phone Only
6563-VNPMN,Female,1,No,No,1,2,0,Bank transfer (automatic),$85.70 ,"$3,778.10 ",No,44,TRUE,FALSE,TRUE,TRUE,TRUE,0,20160610,$85.70 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
6559-RAKOZ,Male,0,Yes,Yes,2,2,1,Electronic check,$97.95 ,"$4,917.90 ",No,50,FALSE,FALSE,TRUE,TRUE,TRUE,3,20151206,$97.95 ,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone+Internet
6559-PDZLR,Male,0,No,No,1,2,0,Electronic check,$98.65 ,"$2,537.00 ",No,26,FALSE,FALSE,TRUE,TRUE,TRUE,0,20171220,$98.65 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
6559-ILWKJ,Male,0,Yes,No,0,1,2,Electronic check,$49.35 ,"$3,515.25 ",Yes,71,FALSE,TRUE,FALSE,TRUE,FALSE,1,20140307,$49.35 ,TRUE,2 Year,No Phone Service,DSL,Internet Only
6557-BZXLQ,Male,1,No,No,1,2,0,Electronic check,$69.65 ,"$1,043.30 ",No,15,FALSE,FALSE,TRUE,TRUE,TRUE,0,20181112,$69.65 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
6556-DBKZF,Female,0,Yes,Yes,1,2,2,Electronic check,$76.05 ,"$5,436.45 ",No,71,TRUE,FALSE,TRUE,TRUE,TRUE,3,20140227,$76.05 ,TRUE,2 Year,One Line,Fiber Optic,Phone+Internet
6551-ZCOTS,Male,1,No,No,2,0,1,Bank transfer (automatic),$24.90 ,$847.80 ,No,34,FALSE,FALSE,TRUE,FALSE,FALSE,0,20170411,$24.90 ,TRUE,1 Year,Two or More Lines,No Internet Service,Phone Only
6551-VLJMV,Male,0,Yes,No,1,0,2,Credit card (automatic),$20.05 ,$679.00 ,No,34,FALSE,FALSE,TRUE,FALSE,FALSE,1,20170416,$20.05 ,TRUE,2 Year,One Line,No Internet Service,Phone Only
6551-GNYDG,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),$80.90 ,"$1,152.80 ",No,14,TRUE,FALSE,TRUE,TRUE,TRUE,3,20181204,$80.90 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
6549-YMFAW,Male,1,Yes,No,1,0,0,Mailed check,$21.25 ,$204.55 ,No,10,FALSE,FALSE,TRUE,FALSE,FALSE,1,20190424,$21.25 ,TRUE,Month-to-Month,One Line,No Internet Service,Phone Only
6549-NNDYT,Female,0,No,No,0,1,0,Bank transfer (automatic),$30.85 ,$394.10 ,No,13,TRUE,FALSE,FALSE,TRUE,FALSE,0,20190118,$30.85 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
6549-BTYPG,Female,0,Yes,No,0,1,2,Credit card (automatic),$60.80 ,"$3,603.45 ",No,59,TRUE,FALSE,FALSE,TRUE,FALSE,1,20150306,$60.80 ,TRUE,2 Year,No Phone Service,DSL,Internet Only
6546-OPBBH,Male,0,Yes,Yes,2,0,1,Mailed check,$23.95 ,"$1,216.35 ",No,51,FALSE,FALSE,TRUE,FALSE,FALSE,3,20151119,$23.95 ,TRUE,1 Year,Two or More Lines,No Internet Service,Phone Only
6543-XRMYR,Female,1,No,No,2,2,0,Electronic check,$99.70 ,"$2,967.35 ",Yes,30,TRUE,TRUE,TRUE,TRUE,TRUE,0,20170819,$99.70 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
6543-JXSOO,Female,0,Yes,Yes,1,1,1,Mailed check,$57.75 ,"$1,282.85 ",No,22,TRUE,FALSE,TRUE,TRUE,TRUE,3,20180406,$57.75 ,TRUE,1 Year,One Line,DSL,Phone+Internet
6543-CPZMK,Male,0,Yes,Yes,0,1,0,Electronic check,$29.95 ,$248.95 ,Yes,8,FALSE,TRUE,FALSE,TRUE,FALSE,3,20190603,$29.95 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
6542-LWGXJ,Male,0,Yes,No,0,1,0,Mailed check,$25.00 ,$78.25 ,No,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,20191107,$25.00 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
6538-POCHL,Male,0,No,No,1,2,0,Credit card (automatic),$79.00 ,"$2,576.80 ",No,33,FALSE,FALSE,TRUE,TRUE,TRUE,0,20170524,$79.00 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
6537-QLGEX,Female,0,No,No,0,1,0,Electronic check,$38.90 ,$664.40 ,No,17,TRUE,FALSE,FALSE,TRUE,FALSE,0,20180909,$38.90 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
6537-OTKMY,Male,0,No,No,0,1,1,Electronic check,$50.75 ,$688.20 ,No,14,FALSE,FALSE,FALSE,TRUE,FALSE,0,20181225,$50.75 ,TRUE,1 Year,No Phone Service,DSL,Internet Only
6532-YLWSI,Female,0,Yes,No,1,0,1,Bank transfer (automatic),$20.80 ,"$1,021.80 ",Yes,49,TRUE,TRUE,TRUE,FALSE,FALSE,1,20160108,$20.80 ,TRUE,1 Year,One Line,No Internet Service,Phone Only
6527-PZFPV,Male,0,Yes,Yes,1,0,1,Credit card (automatic),$20.80 ,$469.65 ,No,23,FALSE,FALSE,TRUE,FALSE,FALSE,3,20180326,$20.80 ,TRUE,1 Year,One Line,No Internet Service,Phone Only
6522-YRBXD,Male,1,Yes,No,2,2,0,Electronic check,$94.55 ,"$3,365.40 ",No,36,FALSE,FALSE,TRUE,TRUE,TRUE,1,20170223,$94.55 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
6522-OIQSX,Female,0,Yes,Yes,0,1,2,Credit card (automatic),$54.95 ,"$3,772.50 ",No,69,TRUE,FALSE,FALSE,TRUE,FALSE,3,20140524,$54.95 ,TRUE,2 Year,No Phone Service,DSL,Internet Only
6521-YYTYI,Male,0,No,Yes,2,2,0,Electronic check,$93.30 ,$93.30 ,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,2,20200111,$93.30 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
6519-ZHPXP,Female,0,Yes,Yes,1,2,2,Bank transfer (automatic),$108.30 ,"$7,679.65 ",No,71,TRUE,FALSE,TRUE,TRUE,TRUE,3,20140317,$108.30 ,TRUE,2 Year,One Line,Fiber Optic,Phone+Internet
6519-CFDBX,Female,0,No,No,1,1,0,Electronic check,$45.40 ,$80.95 ,No,2,TRUE,FALSE,TRUE,TRUE,TRUE,0,20191218,$45.40 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
6518-PPLMZ,Male,0,Yes,Yes,1,0,2,Mailed check,$19.40 ,"$1,110.35 ",No,57,FALSE,FALSE,TRUE,FALSE,FALSE,3,20150507,$19.40 ,TRUE,2 Year,One Line,No Internet Service,Phone Only
6518-LGAOV,Female,0,Yes,No,2,2,0,Electronic check,$105.00 ,"$4,026.40 ",Yes,38,TRUE,TRUE,TRUE,TRUE,TRUE,1,20161201,$105.00 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
6518-KZXCB,Male,0,No,No,2,0,2,Mailed check,$25.25 ,$566.50 ,No,22,FALSE,FALSE,TRUE,FALSE,FALSE,0,20180330,$25.25 ,TRUE,2 Year,Two or More Lines,No Internet Service,Phone Only
6516-NKQBO,Male,0,Yes,Yes,1,1,2,Credit card (automatic),$81.00 ,"$3,084.90 ",No,38,FALSE,FALSE,TRUE,TRUE,TRUE,3,20161209,$81.00 ,TRUE,2 Year,One Line,DSL,Phone+Internet
6513-EECDB,Male,1,Yes,No,2,2,0,Electronic check,$73.55 ,$73.55 ,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,1,20200111,$73.55 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
6510-UPNKS,Female,0,No,No,2,0,1,Credit card (automatic),$24.80 ,$615.35 ,No,25,TRUE,FALSE,TRUE,FALSE,FALSE,0,20180117,$24.80 ,TRUE,1 Year,Two or More Lines,No Internet Service,Phone Only
6509-TSGWN,Female,0,Yes,Yes,2,0,0,Mailed check,$26.45 ,$911.60 ,No,34,TRUE,FALSE,TRUE,FALSE,FALSE,3,20170329,$26.45 ,TRUE,Month-to-Month,Two or More Lines,No Internet Service,Phone Only
